,id,base,exp,tau,type,strike,bid,ask,last_deal,th_price,sigma,underlying_price
0,RIM0,RTS,18-06-20,35,,,108550,108560,108550,,,
1,SiM0,Si,18-06-20,35,,,74444,74445,74443,,,
2,RI030000BE0,RIM0,21-05-20,7,Call,30000.0,0,0,0,78610.0,116.621,108550.0
3,RI032500BE0,RIM0,21-05-20,7,Call,32500.0,0,0,0,76110.0,116.624,108550.0
4,RI035000BE0,RIM0,21-05-20,7,Call,35000.0,0,0,0,73610.0,116.627,108550.0
5,RI037500BE0,RIM0,21-05-20,7,Call,37500.0,0,0,0,71110.0,116.63,108550.0
6,RI040000BE0,RIM0,21-05-20,7,Call,40000.0,0,0,0,68610.0,116.632,108550.0
7,RI042500BE0,RIM0,21-05-20,7,Call,42500.0,0,0,0,66110.0,116.631,108550.0
8,RI045000BE0,RIM0,21-05-20,7,Call,45000.0,0,0,0,63610.0,116.622,108550.0
9,RI047500BE0,RIM0,21-05-20,7,Call,47500.0,0,0,0,61110.0,116.596,108550.0
10,RI050000BE0,RIM0,21-05-20,7,Call,50000.0,0,0,0,58610.0,116.536,108550.0
11,RI052500BE0,RIM0,21-05-20,7,Call,52500.0,0,0,0,56110.0,116.416,108550.0
12,RI055000BE0,RIM0,21-05-20,7,Call,55000.0,0,0,0,53610.0,116.194,108550.0
13,RI057500BE0,RIM0,21-05-20,7,Call,57500.0,0,0,0,51110.0,115.818,108550.0
14,RI060000BE0,RIM0,21-05-20,7,Call,60000.0,0,0,0,48610.0,115.219,108550.0
15,RI062500BE0,RIM0,21-05-20,7,Call,62500.0,0,0,0,46110.0,114.321,108550.0
16,RI065000BE0,RIM0,21-05-20,7,Call,65000.0,0,0,0,43610.0,113.038,108550.0
17,RI067500BE0,RIM0,21-05-20,7,Call,67500.0,0,0,0,41110.0,111.289,108550.0
18,RI070000BE0,RIM0,21-05-20,7,Call,70000.0,0,0,0,38620.0,109.003,108550.0
19,RI072500BE0,RIM0,21-05-20,7,Call,72500.0,0,0,0,36120.0,106.128,108550.0
20,RI075000BE0,RIM0,21-05-20,7,Call,75000.0,0,0,0,33630.0,102.637,108550.0
21,RI077500BE0,RIM0,21-05-20,7,Call,77500.0,0,0,0,31140.0,98.536,108550.0
22,RI080000BE0,RIM0,21-05-20,7,Call,80000.0,0,0,0,28650.0,93.864,108550.0
23,RI082500BE0,RIM0,21-05-20,7,Call,82500.0,0,0,0,26160.0,88.692,108550.0
24,RI085000BE0,RIM0,21-05-20,7,Call,85000.0,0,0,0,23680.0,83.124,108550.0
25,RI087500BE0,RIM0,21-05-20,7,Call,87500.0,0,0,0,21200.0,77.287,108550.0
26,RI090000BE0,RIM0,21-05-20,7,Call,90000.0,8800,149990,0,18720.0,71.326,108550.0
27,RI092500BE0,RIM0,21-05-20,7,Call,92500.0,15980,16390,0,16250.0,65.395,108550.0
28,RI095000BE0,RIM0,21-05-20,7,Call,95000.0,13550,13960,0,13800.0,59.649,108550.0
29,RI097500BE0,RIM0,21-05-20,7,Call,97500.0,11140,11490,0,11370.0,54.236,108550.0
30,RI100000BE0,RIM0,21-05-20,7,Call,100000.0,8780,9190,10000,9010.0,49.292,108550.0
31,RI102500BE0,RIM0,21-05-20,7,Call,102500.0,6520,6930,6000,6740.0,44.937,108550.0
32,RI105000BE0,RIM0,21-05-20,7,Call,105000.0,4550,4770,4100,4660.0,41.273,108550.0
33,RI107500BE0,RIM0,21-05-20,7,Call,107500.0,2890,2980,3000,2900.0,38.392,108550.0
34,RI110000BE0,RIM0,21-05-20,7,Call,110000.0,1540,1590,1620,1580.0,36.392,108550.0
35,RI112500BE0,RIM0,21-05-20,7,Call,112500.0,680,740,700,760.0,35.448,108550.0
36,RI115000BE0,RIM0,21-05-20,7,Call,115000.0,270,310,280,350.0,35.978,108550.0
37,RI117500BE0,RIM0,21-05-20,7,Call,117500.0,130,140,140,180.0,38.036,108550.0
38,RI120000BE0,RIM0,21-05-20,7,Call,120000.0,60,90,80,90.0,40.048,108550.0
39,RI122500BE0,RIM0,21-05-20,7,Call,122500.0,20,40,30,50.0,41.951,108550.0
40,RI125000BE0,RIM0,21-05-20,7,Call,125000.0,20,40,30,30.0,44.122,108550.0
41,RI127500BE0,RIM0,21-05-20,7,Call,127500.0,20,40,20,20.0,46.656,108550.0
42,RI130000BE0,RIM0,21-05-20,7,Call,130000.0,10,20,10,10.0,49.541,108550.0
43,RI132500BE0,RIM0,21-05-20,7,Call,132500.0,10,30,20,10.0,52.728,108550.0
44,RI135000BE0,RIM0,21-05-20,7,Call,135000.0,0,20,10,10.0,56.156,108550.0
45,RI137500BE0,RIM0,21-05-20,7,Call,137500.0,0,20,0,10.0,59.762,108550.0
46,RI140000BE0,RIM0,21-05-20,7,Call,140000.0,0,10,10,10.0,63.483,108550.0
47,RI142500BE0,RIM0,21-05-20,7,Call,142500.0,0,100,0,10.0,67.264,108550.0
48,RI145000BE0,RIM0,21-05-20,7,Call,145000.0,0,90,0,10.0,71.052,108550.0
49,RI147500BE0,RIM0,21-05-20,7,Call,147500.0,0,20,0,10.0,74.803,108550.0
50,RI150000BE0,RIM0,21-05-20,7,Call,150000.0,0,20,0,10.0,78.478,108550.0
51,RI152500BE0,RIM0,21-05-20,7,Call,152500.0,0,20,0,10.0,82.045,108550.0
52,RI155000BE0,RIM0,21-05-20,7,Call,155000.0,0,20,0,10.0,85.479,108550.0
53,RI157500BE0,RIM0,21-05-20,7,Call,157500.0,0,20,0,10.0,88.76,108550.0
54,RI160000BE0,RIM0,21-05-20,7,Call,160000.0,0,10,0,10.0,91.874,108550.0
55,RI162500BE0,RIM0,21-05-20,7,Call,162500.0,0,0,0,10.0,94.81,108550.0
56,RI165000BE0,RIM0,21-05-20,7,Call,165000.0,0,0,0,10.0,97.563,108550.0
57,RI167500BE0,RIM0,21-05-20,7,Call,167500.0,0,0,0,10.0,100.131,108550.0
58,RI170000BE0,RIM0,21-05-20,7,Call,170000.0,0,0,0,10.0,102.514,108550.0
59,RI172500BE0,RIM0,21-05-20,7,Call,172500.0,0,0,0,10.0,104.717,108550.0
60,RI175000BE0,RIM0,21-05-20,7,Call,175000.0,0,0,0,10.0,106.744,108550.0
61,RI177500BE0,RIM0,21-05-20,7,Call,177500.0,0,0,0,10.0,108.602,108550.0
62,RI180000BE0,RIM0,21-05-20,7,Call,180000.0,0,0,0,10.0,110.299,108550.0
63,RI182500BE0,RIM0,21-05-20,7,Call,182500.0,0,0,0,10.0,111.845,108550.0
64,RI185000BE0,RIM0,21-05-20,7,Call,185000.0,0,0,0,10.0,113.247,108550.0
65,RI030000BQ0,RIM0,21-05-20,7,Put,30000.0,0,490,0,10.0,116.621,108550.0
66,RI032500BQ0,RIM0,21-05-20,7,Put,32500.0,0,9999990,0,10.0,116.624,108550.0
67,RI035000BQ0,RIM0,21-05-20,7,Put,35000.0,0,470,0,10.0,116.627,108550.0
68,RI037500BQ0,RIM0,21-05-20,7,Put,37500.0,0,29970,0,10.0,116.63,108550.0
69,RI040000BQ0,RIM0,21-05-20,7,Put,40000.0,0,10,0,10.0,116.632,108550.0
70,RI042500BQ0,RIM0,21-05-20,7,Put,42500.0,0,29980,0,10.0,116.631,108550.0
71,RI045000BQ0,RIM0,21-05-20,7,Put,45000.0,0,10,0,10.0,116.622,108550.0
72,RI047500BQ0,RIM0,21-05-20,7,Put,47500.0,0,39980,0,10.0,116.596,108550.0
73,RI050000BQ0,RIM0,21-05-20,7,Put,50000.0,0,10,0,10.0,116.536,108550.0
74,RI052500BQ0,RIM0,21-05-20,7,Put,52500.0,0,990,0,10.0,116.416,108550.0
75,RI055000BQ0,RIM0,21-05-20,7,Put,55000.0,0,10,0,10.0,116.194,108550.0
76,RI057500BQ0,RIM0,21-05-20,7,Put,57500.0,0,990,0,10.0,115.818,108550.0
77,RI060000BQ0,RIM0,21-05-20,7,Put,60000.0,0,10,0,10.0,115.219,108550.0
78,RI062500BQ0,RIM0,21-05-20,7,Put,62500.0,0,990,0,10.0,114.321,108550.0
79,RI065000BQ0,RIM0,21-05-20,7,Put,65000.0,0,20,0,10.0,113.038,108550.0
80,RI067500BQ0,RIM0,21-05-20,7,Put,67500.0,0,20,0,10.0,111.289,108550.0
81,RI070000BQ0,RIM0,21-05-20,7,Put,70000.0,10,30,30,10.0,109.003,108550.0
82,RI072500BQ0,RIM0,21-05-20,7,Put,72500.0,10,30,0,10.0,106.128,108550.0
83,RI075000BQ0,RIM0,21-05-20,7,Put,75000.0,20,30,30,20.0,102.637,108550.0
84,RI077500BQ0,RIM0,21-05-20,7,Put,77500.0,20,30,30,30.0,98.536,108550.0
85,RI080000BQ0,RIM0,21-05-20,7,Put,80000.0,20,50,60,40.0,93.864,108550.0
86,RI082500BQ0,RIM0,21-05-20,7,Put,82500.0,30,90,30,50.0,88.692,108550.0
87,RI085000BQ0,RIM0,21-05-20,7,Put,85000.0,50,70,40,70.0,83.124,108550.0
88,RI087500BQ0,RIM0,21-05-20,7,Put,87500.0,70,90,100,90.0,77.287,108550.0
89,RI090000BQ0,RIM0,21-05-20,7,Put,90000.0,90,110,100,110.0,71.326,108550.0
90,RI092500BQ0,RIM0,21-05-20,7,Put,92500.0,110,160,120,140.0,65.395,108550.0
91,RI095000BQ0,RIM0,21-05-20,7,Put,95000.0,180,210,180,190.0,59.649,108550.0
92,RI097500BQ0,RIM0,21-05-20,7,Put,97500.0,250,300,300,260.0,54.236,108550.0
93,RI100000BQ0,RIM0,21-05-20,7,Put,100000.0,380,430,390,400.0,49.292,108550.0
94,RI102500BQ0,RIM0,21-05-20,7,Put,102500.0,640,710,690,630.0,44.937,108550.0
95,RI105000BQ0,RIM0,21-05-20,7,Put,105000.0,1080,1130,1130,1050.0,41.273,108550.0
96,RI107500BQ0,RIM0,21-05-20,7,Put,107500.0,1820,1900,1830,1790.0,38.392,108550.0
97,RI110000BQ0,RIM0,21-05-20,7,Put,110000.0,3000,3040,3030,2970.0,36.392,108550.0
98,RI112500BQ0,RIM0,21-05-20,7,Put,112500.0,4570,4740,4740,4650.0,35.448,108550.0
99,RI115000BQ0,RIM0,21-05-20,7,Put,115000.0,6560,6850,7300,6740.0,35.978,108550.0
100,RI117500BQ0,RIM0,21-05-20,7,Put,117500.0,8920,9240,8800,9070.0,38.036,108550.0
101,RI120000BQ0,RIM0,21-05-20,7,Put,120000.0,11300,11700,0,11480.0,40.048,108550.0
102,RI122500BQ0,RIM0,21-05-20,7,Put,122500.0,13760,14170,0,13940.0,41.951,108550.0
103,RI125000BQ0,RIM0,21-05-20,7,Put,125000.0,340,149990,0,16420.0,44.122,108550.0
104,RI127500BQ0,RIM0,21-05-20,7,Put,127500.0,0,169990,0,18910.0,46.656,108550.0
105,RI130000BQ0,RIM0,21-05-20,7,Put,130000.0,0,0,0,21400.0,49.541,108550.0
106,RI132500BQ0,RIM0,21-05-20,7,Put,132500.0,0,0,0,23900.0,52.728,108550.0
107,RI135000BQ0,RIM0,21-05-20,7,Put,135000.0,0,0,0,26400.0,56.156,108550.0
108,RI137500BQ0,RIM0,21-05-20,7,Put,137500.0,0,0,0,28900.0,59.762,108550.0
109,RI140000BQ0,RIM0,21-05-20,7,Put,140000.0,0,0,0,31400.0,63.483,108550.0
110,RI142500BQ0,RIM0,21-05-20,7,Put,142500.0,0,0,0,33900.0,67.264,108550.0
111,RI145000BQ0,RIM0,21-05-20,7,Put,145000.0,0,0,0,36400.0,71.052,108550.0
112,RI147500BQ0,RIM0,21-05-20,7,Put,147500.0,0,0,0,38900.0,74.803,108550.0
113,RI150000BQ0,RIM0,21-05-20,7,Put,150000.0,0,0,0,41400.0,78.478,108550.0
114,RI152500BQ0,RIM0,21-05-20,7,Put,152500.0,0,0,0,43900.0,82.045,108550.0
115,RI155000BQ0,RIM0,21-05-20,7,Put,155000.0,0,0,0,46400.0,85.479,108550.0
116,RI157500BQ0,RIM0,21-05-20,7,Put,157500.0,0,0,0,48900.0,88.76,108550.0
117,RI160000BQ0,RIM0,21-05-20,7,Put,160000.0,0,0,0,51400.0,91.874,108550.0
118,RI162500BQ0,RIM0,21-05-20,7,Put,162500.0,0,0,0,53900.0,94.81,108550.0
119,RI165000BQ0,RIM0,21-05-20,7,Put,165000.0,0,0,0,56400.0,97.563,108550.0
120,RI167500BQ0,RIM0,21-05-20,7,Put,167500.0,0,0,0,58890.0,100.131,108550.0
121,RI170000BQ0,RIM0,21-05-20,7,Put,170000.0,0,0,0,61390.0,102.514,108550.0
122,RI172500BQ0,RIM0,21-05-20,7,Put,172500.0,0,0,0,63890.0,104.717,108550.0
123,RI175000BQ0,RIM0,21-05-20,7,Put,175000.0,0,0,0,66390.0,106.744,108550.0
124,RI177500BQ0,RIM0,21-05-20,7,Put,177500.0,0,0,0,68890.0,108.602,108550.0
125,RI180000BQ0,RIM0,21-05-20,7,Put,180000.0,0,0,0,71390.0,110.299,108550.0
126,RI182500BQ0,RIM0,21-05-20,7,Put,182500.0,0,0,0,73890.0,111.845,108550.0
127,RI185000BQ0,RIM0,21-05-20,7,Put,185000.0,0,0,0,76390.0,113.247,108550.0
128,RI015000BF0,RIM0,18-06-20,35,Call,15000.0,140,0,0,93610.0,99.082,108550.0
129,RI017500BF0,RIM0,18-06-20,35,Call,17500.0,120,0,0,91110.0,99.084,108550.0
130,RI020000BF0,RIM0,18-06-20,35,Call,20000.0,73420,769980,0,88610.0,99.081,108550.0
131,RI022500BF0,RIM0,18-06-20,35,Call,22500.0,0,0,0,86110.0,99.069,108550.0
132,RI025000BF0,RIM0,18-06-20,35,Call,25000.0,0,0,0,83610.0,99.037,108550.0
133,RI027500BF0,RIM0,18-06-20,35,Call,27500.0,0,0,0,81110.0,98.97,108550.0
134,RI030000BF0,RIM0,18-06-20,35,Call,30000.0,0,0,0,78610.0,98.847,108550.0
135,RI032500BF0,RIM0,18-06-20,35,Call,32500.0,0,0,0,76110.0,98.645,108550.0
136,RI035000BF0,RIM0,18-06-20,35,Call,35000.0,0,0,0,73610.0,98.335,108550.0
137,RI037500BF0,RIM0,18-06-20,35,Call,37500.0,0,0,0,71110.0,97.888,108550.0
138,RI040000BF0,RIM0,18-06-20,35,Call,40000.0,0,0,0,68610.0,97.277,108550.0
139,RI042500BF0,RIM0,18-06-20,35,Call,42500.0,0,0,0,66110.0,96.478,108550.0
140,RI045000BF0,RIM0,18-06-20,35,Call,45000.0,0,0,0,63620.0,95.47,108550.0
141,RI047500BF0,RIM0,18-06-20,35,Call,47500.0,0,0,0,61120.0,94.241,108550.0
142,RI050000BF0,RIM0,18-06-20,35,Call,50000.0,0,0,0,58630.0,92.782,108550.0
143,RI052500BF0,RIM0,18-06-20,35,Call,52500.0,0,0,0,56140.0,91.095,108550.0
144,RI055000BF0,RIM0,18-06-20,35,Call,55000.0,0,0,0,53660.0,89.184,108550.0
145,RI057500BF0,RIM0,18-06-20,35,Call,57500.0,0,0,0,51170.0,87.062,108550.0
146,RI060000BF0,RIM0,18-06-20,35,Call,60000.0,0,0,0,48700.0,84.747,108550.0
147,RI062500BF0,RIM0,18-06-20,35,Call,62500.0,0,0,0,46220.0,82.26,108550.0
148,RI065000BF0,RIM0,18-06-20,35,Call,65000.0,0,0,0,43750.0,79.628,108550.0
149,RI067500BF0,RIM0,18-06-20,35,Call,67500.0,0,0,0,41280.0,76.879,108550.0
150,RI070000BF0,RIM0,18-06-20,35,Call,70000.0,0,0,0,38820.0,74.041,108550.0
151,RI072500BF0,RIM0,18-06-20,35,Call,72500.0,0,0,0,36360.0,71.145,108550.0
152,RI075000BF0,RIM0,18-06-20,35,Call,75000.0,0,0,0,33910.0,68.22,108550.0
153,RI077500BF0,RIM0,18-06-20,35,Call,77500.0,0,0,0,31470.0,65.295,108550.0
154,RI080000BF0,RIM0,18-06-20,35,Call,80000.0,0,0,0,29040.0,62.398,108550.0
155,RI082500BF0,RIM0,18-06-20,35,Call,82500.0,0,0,0,26630.0,59.555,108550.0
156,RI085000BF0,RIM0,18-06-20,35,Call,85000.0,12050,199990,0,24240.0,56.789,108550.0
157,RI087500BF0,RIM0,18-06-20,35,Call,87500.0,0,0,0,21870.0,54.121,108550.0
158,RI090000BF0,RIM0,18-06-20,35,Call,90000.0,0,0,0,19530.0,51.569,108550.0
159,RI092500BF0,RIM0,18-06-20,35,Call,92500.0,0,0,0,17250.0,49.151,108550.0
160,RI095000BF0,RIM0,18-06-20,35,Call,95000.0,0,27160,15300,15030.0,46.879,108550.0
161,RI097500BF0,RIM0,18-06-20,35,Call,97500.0,12690,13210,13100,12890.0,44.766,108550.0
162,RI100000BF0,RIM0,18-06-20,35,Call,100000.0,10680,11120,11000,10850.0,42.819,108550.0
163,RI102500BF0,RIM0,18-06-20,35,Call,102500.0,8770,9230,0,8950.0,41.046,108550.0
164,RI105000BF0,RIM0,18-06-20,35,Call,105000.0,7060,7510,7260,7200.0,39.452,108550.0
165,RI107500BF0,RIM0,18-06-20,35,Call,107500.0,5460,5950,5660,5650.0,38.042,108550.0
166,RI110000BF0,RIM0,18-06-20,35,Call,110000.0,4200,4440,4350,4300.0,36.819,108550.0
167,RI112500BF0,RIM0,18-06-20,35,Call,112500.0,3130,3250,3150,3180.0,35.785,108550.0
168,RI115000BF0,RIM0,18-06-20,35,Call,115000.0,2180,2230,2270,2280.0,34.946,108550.0
169,RI117500BF0,RIM0,18-06-20,35,Call,117500.0,1470,1500,1500,1600.0,34.31,108550.0
170,RI120000BF0,RIM0,18-06-20,35,Call,120000.0,950,1000,1000,1090.0,33.893,108550.0
171,RI122500BF0,RIM0,18-06-20,35,Call,122500.0,610,700,680,740.0,33.727,108550.0
172,RI125000BF0,RIM0,18-06-20,35,Call,125000.0,400,460,420,510.0,33.868,108550.0
173,RI127500BF0,RIM0,18-06-20,35,Call,127500.0,260,330,330,360.0,34.373,108550.0
174,RI130000BF0,RIM0,18-06-20,35,Call,130000.0,200,220,200,270.0,35.157,108550.0
175,RI132500BF0,RIM0,18-06-20,35,Call,132500.0,100,170,0,200.0,35.958,108550.0
176,RI135000BF0,RIM0,18-06-20,35,Call,135000.0,110,160,140,150.0,36.657,108550.0
177,RI137500BF0,RIM0,18-06-20,35,Call,137500.0,10,180,0,110.0,37.302,108550.0
178,RI140000BF0,RIM0,18-06-20,35,Call,140000.0,70,130,100,80.0,37.953,108550.0
179,RI142500BF0,RIM0,18-06-20,35,Call,142500.0,40,130,0,60.0,38.64,108550.0
180,RI145000BF0,RIM0,18-06-20,35,Call,145000.0,30,100,0,50.0,39.38,108550.0
181,RI147500BF0,RIM0,18-06-20,35,Call,147500.0,30,1090,0,40.0,40.177,108550.0
182,RI150000BF0,RIM0,18-06-20,35,Call,150000.0,20,150,10,30.0,41.033,108550.0
183,RI152500BF0,RIM0,18-06-20,35,Call,152500.0,0,49990,0,20.0,41.944,108550.0
184,RI155000BF0,RIM0,18-06-20,35,Call,155000.0,0,100,0,20.0,42.906,108550.0
185,RI157500BF0,RIM0,18-06-20,35,Call,157500.0,0,20,0,20.0,43.916,108550.0
186,RI160000BF0,RIM0,18-06-20,35,Call,160000.0,0,10,0,10.0,44.968,108550.0
187,RI162500BF0,RIM0,18-06-20,35,Call,162500.0,10,40,0,10.0,46.057,108550.0
188,RI165000BF0,RIM0,18-06-20,35,Call,165000.0,0,120,0,10.0,47.179,108550.0
189,RI167500BF0,RIM0,18-06-20,35,Call,167500.0,0,0,0,10.0,48.329,108550.0
190,RI170000BF0,RIM0,18-06-20,35,Call,170000.0,10,200,0,10.0,49.501,108550.0
191,RI172500BF0,RIM0,18-06-20,35,Call,172500.0,10,0,10,10.0,50.692,108550.0
192,RI175000BF0,RIM0,18-06-20,35,Call,175000.0,0,0,0,10.0,51.898,108550.0
193,RI177500BF0,RIM0,18-06-20,35,Call,177500.0,0,0,0,10.0,53.114,108550.0
194,RI180000BF0,RIM0,18-06-20,35,Call,180000.0,0,0,0,10.0,54.336,108550.0
195,RI182500BF0,RIM0,18-06-20,35,Call,182500.0,0,0,0,10.0,55.563,108550.0
196,RI185000BF0,RIM0,18-06-20,35,Call,185000.0,0,0,0,10.0,56.789,108550.0
197,RI187500BF0,RIM0,18-06-20,35,Call,187500.0,0,140,0,10.0,58.013,108550.0
198,RI190000BF0,RIM0,18-06-20,35,Call,190000.0,0,0,0,10.0,59.232,108550.0
199,RI197500BF0,RIM0,18-06-20,35,Call,197500.0,0,0,0,10.0,62.835,108550.0
200,RI200000BF0,RIM0,18-06-20,35,Call,200000.0,0,0,0,10.0,64.011,108550.0
201,RI202500BF0,RIM0,18-06-20,35,Call,202500.0,0,0,0,10.0,65.172,108550.0
202,RI205000BF0,RIM0,18-06-20,35,Call,205000.0,0,0,0,10.0,66.317,108550.0
203,RI210000BF0,RIM0,18-06-20,35,Call,210000.0,0,0,0,10.0,68.551,108550.0
204,RI220000BF0,RIM0,18-06-20,35,Call,220000.0,0,0,0,10.0,72.778,108550.0
205,RI015000BR0,RIM0,18-06-20,35,Put,15000.0,0,349980,0,10.0,99.082,108550.0
206,RI017500BR0,RIM0,18-06-20,35,Put,17500.0,0,50,0,10.0,99.084,108550.0
207,RI020000BR0,RIM0,18-06-20,35,Put,20000.0,0,190,0,10.0,99.081,108550.0
208,RI022500BR0,RIM0,18-06-20,35,Put,22500.0,0,19990,0,10.0,99.069,108550.0
209,RI025000BR0,RIM0,18-06-20,35,Put,25000.0,0,580,0,10.0,99.037,108550.0
210,RI027500BR0,RIM0,18-06-20,35,Put,27500.0,10,19990,0,10.0,98.97,108550.0
211,RI030000BR0,RIM0,18-06-20,35,Put,30000.0,10,1210,0,10.0,98.847,108550.0
212,RI032500BR0,RIM0,18-06-20,35,Put,32500.0,10,24990,0,10.0,98.645,108550.0
213,RI035000BR0,RIM0,18-06-20,35,Put,35000.0,10,24990,0,10.0,98.335,108550.0
214,RI037500BR0,RIM0,18-06-20,35,Put,37500.0,10,24990,0,10.0,97.888,108550.0
215,RI040000BR0,RIM0,18-06-20,35,Put,40000.0,10,50,0,10.0,97.277,108550.0
216,RI042500BR0,RIM0,18-06-20,35,Put,42500.0,10,29990,0,10.0,96.478,108550.0
217,RI045000BR0,RIM0,18-06-20,35,Put,45000.0,10,6650,0,10.0,95.47,108550.0
218,RI047500BR0,RIM0,18-06-20,35,Put,47500.0,10,29990,30,10.0,94.241,108550.0
219,RI050000BR0,RIM0,18-06-20,35,Put,50000.0,20,90,40,20.0,92.782,108550.0
220,RI052500BR0,RIM0,18-06-20,35,Put,52500.0,10,49990,0,30.0,91.095,108550.0
221,RI055000BR0,RIM0,18-06-20,35,Put,55000.0,20,120,50,50.0,89.184,108550.0
222,RI057500BR0,RIM0,18-06-20,35,Put,57500.0,50,49990,0,60.0,87.062,108550.0
223,RI060000BR0,RIM0,18-06-20,35,Put,60000.0,70,170,70,90.0,84.747,108550.0
224,RI062500BR0,RIM0,18-06-20,35,Put,62500.0,50,49990,0,110.0,82.26,108550.0
225,RI065000BR0,RIM0,18-06-20,35,Put,65000.0,110,180,180,140.0,79.628,108550.0
226,RI067500BR0,RIM0,18-06-20,35,Put,67500.0,50,99990,0,170.0,76.879,108550.0
227,RI070000BR0,RIM0,18-06-20,35,Put,70000.0,180,190,190,210.0,74.041,108550.0
228,RI072500BR0,RIM0,18-06-20,35,Put,72500.0,40,340,290,250.0,71.145,108550.0
229,RI075000BR0,RIM0,18-06-20,35,Put,75000.0,210,390,200,300.0,68.22,108550.0
230,RI077500BR0,RIM0,18-06-20,35,Put,77500.0,50,560,0,360.0,65.295,108550.0
231,RI080000BR0,RIM0,18-06-20,35,Put,80000.0,350,480,450,430.0,62.398,108550.0
232,RI082500BR0,RIM0,18-06-20,35,Put,82500.0,420,740,550,520.0,59.555,108550.0
233,RI085000BR0,RIM0,18-06-20,35,Put,85000.0,540,700,700,630.0,56.789,108550.0
234,RI087500BR0,RIM0,18-06-20,35,Put,87500.0,690,920,810,760.0,54.121,108550.0
235,RI090000BR0,RIM0,18-06-20,35,Put,90000.0,910,1040,990,920.0,51.569,108550.0
236,RI092500BR0,RIM0,18-06-20,35,Put,92500.0,1120,1300,1120,1140.0,49.151,108550.0
237,RI095000BR0,RIM0,18-06-20,35,Put,95000.0,1410,1600,1620,1420.0,46.879,108550.0
238,RI097500BR0,RIM0,18-06-20,35,Put,97500.0,1850,1950,1850,1780.0,44.766,108550.0
239,RI100000BR0,RIM0,18-06-20,35,Put,100000.0,2330,2430,2400,2240.0,42.819,108550.0
240,RI102500BR0,RIM0,18-06-20,35,Put,102500.0,2920,3050,3150,2840.0,41.046,108550.0
241,RI105000BR0,RIM0,18-06-20,35,Put,105000.0,3660,3800,3770,3590.0,39.452,108550.0
242,RI107500BR0,RIM0,18-06-20,35,Put,107500.0,4590,4740,4650,4540.0,38.042,108550.0
243,RI110000BR0,RIM0,18-06-20,35,Put,110000.0,5710,5840,6140,5690.0,36.819,108550.0
244,RI112500BR0,RIM0,18-06-20,35,Put,112500.0,6890,7310,7480,7070.0,35.785,108550.0
245,RI115000BR0,RIM0,18-06-20,35,Put,115000.0,8490,8910,9300,8670.0,34.946,108550.0
246,RI117500BR0,RIM0,18-06-20,35,Put,117500.0,10220,10660,10100,10490.0,34.31,108550.0
247,RI120000BR0,RIM0,18-06-20,35,Put,120000.0,6040,49990,0,12480.0,33.893,108550.0
248,RI122500BR0,RIM0,18-06-20,35,Put,122500.0,20,119990,0,14630.0,33.727,108550.0
249,RI125000BR0,RIM0,18-06-20,35,Put,125000.0,370,139990,0,16900.0,33.868,108550.0
250,RI127500BR0,RIM0,18-06-20,35,Put,127500.0,0,0,0,19250.0,34.373,108550.0
251,RI130000BR0,RIM0,18-06-20,35,Put,130000.0,0,0,0,21660.0,35.157,108550.0
252,RI132500BR0,RIM0,18-06-20,35,Put,132500.0,0,0,0,24090.0,35.958,108550.0
253,RI135000BR0,RIM0,18-06-20,35,Put,135000.0,0,0,0,26540.0,36.657,108550.0
254,RI137500BR0,RIM0,18-06-20,35,Put,137500.0,0,0,0,29000.0,37.302,108550.0
255,RI140000BR0,RIM0,18-06-20,35,Put,140000.0,0,0,0,31470.0,37.953,108550.0
256,RI142500BR0,RIM0,18-06-20,35,Put,142500.0,0,0,0,33950.0,38.64,108550.0
257,RI145000BR0,RIM0,18-06-20,35,Put,145000.0,0,0,0,36440.0,39.38,108550.0
258,RI147500BR0,RIM0,18-06-20,35,Put,147500.0,0,0,0,38930.0,40.177,108550.0
259,RI150000BR0,RIM0,18-06-20,35,Put,150000.0,0,0,0,41420.0,41.033,108550.0
260,RI152500BR0,RIM0,18-06-20,35,Put,152500.0,0,0,0,43910.0,41.944,108550.0
261,RI155000BR0,RIM0,18-06-20,35,Put,155000.0,0,0,0,46410.0,42.906,108550.0
262,RI157500BR0,RIM0,18-06-20,35,Put,157500.0,0,0,0,48910.0,43.916,108550.0
263,RI160000BR0,RIM0,18-06-20,35,Put,160000.0,0,0,0,51400.0,44.968,108550.0
264,RI162500BR0,RIM0,18-06-20,35,Put,162500.0,0,0,0,53900.0,46.057,108550.0
265,RI165000BR0,RIM0,18-06-20,35,Put,165000.0,0,0,0,56400.0,47.179,108550.0
266,RI167500BR0,RIM0,18-06-20,35,Put,167500.0,0,0,0,58900.0,48.329,108550.0
267,RI170000BR0,RIM0,18-06-20,35,Put,170000.0,0,0,0,61400.0,49.501,108550.0
268,RI172500BR0,RIM0,18-06-20,35,Put,172500.0,0,0,0,63900.0,50.692,108550.0
269,RI175000BR0,RIM0,18-06-20,35,Put,175000.0,0,0,0,66400.0,51.898,108550.0
270,RI177500BR0,RIM0,18-06-20,35,Put,177500.0,0,0,0,68900.0,53.114,108550.0
271,RI180000BR0,RIM0,18-06-20,35,Put,180000.0,0,0,0,71400.0,54.336,108550.0
